STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
15	001	020100	1	1110	10	3	1	0	3	2	0	2	3
15	001	020100	1	1111	2	1	1	0	1	1	0	1	1
15	001	020100	1	1112	0	0	0	0	0	0	0	0	0
15	001	020100	1	1113	0	0	0	0	0	0	0	0	0
15	001	020100	1	1114	2	1	1	0	1	1	0	1	1
15	001	020100	1	1115	12	4	1	0	4	2	0	2	3
15	001	020100	1	1116	0	0	0	0	0	0	0	0	0
15	001	020100	1	1117	0	0	0	0	0	0	0	0	0
15	001	020100	1	1118	0	0	0	0	0	0	0	0	0
15	001	020100	1	1119	0	0	0	0	0	0	0	0	0
15	001	020100	1	1120	0	0	0	0	0	0	0	0	0
15	001	020100	1	1121	0	0	0	0	0	0	0	0	0
15	001	020100	1	1122	0	0	0	0	0	0	0	0	0
15	001	020100	1	1123	0	0	0	0	0	0	0	0	0
15	001	020100	1	1124	0	0	0	0	0	0	0	0	0
15	001	020100	1	1125	0	0	0	0	0	0	0	0	0
15	001	020100	1	1126	0	0	0	0	0	0	0	0	0
15	001	020100	1	1127	0	0	0	0	0	0	0	0	0
15	001	020100	1	1128	0	0	0	0	0	0	0	0	0
15	001	020100	1	1129	0	0	0	0	0	0	0	0	0
15	001	020100	1	1130	0	0	0	0	0	0	0	0	0
15	001	020100	1	1131	1	1	1	0	1	1	0	1	1
15	001	020100	1	1132	2	1	1	0	1	1	0	1	1
15	001	020100	1	1133	4	2	1	0	2	1	0	1	1
15	001	020100	1	1134	0	0	0	0	0	0	0	0	0
15	001	020100	1	1135	0	0	0	0	0	0	0	0	0
15	001	020100	1	1136	0	0	0	0	0	0	0	0	0
15	001	020100	1	1137	0	0	0	0	0	0	0	0	0
15	001	020100	1	1138	0	0	0	0	0	0	0	0	0
15	001	020100	1	1139	0	0	0	0	0	0	0	0	0
15	001	020100	1	1140	2	1	1	0	1	1	0	1	1
15	001	020100	1	1141	0	0	0	0	0	0	0	0	0
15	001	020100	1	1142	0	0	0	0	0	0	0	0	0
15	001	020100	1	1143	0	0	0	0	0	0	0	0	0
15	001	020100	1	1144	0	0	0	0	0	0	0	0	0
15	001	020100	1	1145	0	0	0	0	0	0	0	0	0
15	001	020100	1	1146	0	0	0	0	0	0	0	0	0
15	001	020100	1	1147	0	0	0	0	0	0	0	0	0
15	001	020100	1	1148	0	0	0	0	0	0	0	0	0
15	001	020100	1	1149	0	0	0	0	0	0	0	0	0
15	001	020100	1	1150	0	0	0	0	0	0	0	0	0
15	001	020100	1	1151	0	0	0	0	0	0	0	0	0
15	001	020100	1	1152	7	2	1	0	2	1	0	1	2
15	001	020100	1	1153	0	0	0	0	0	0	0	0	0
15	001	020100	1	1154	0	0	0	0	0	0	0	0	0
