STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
44	001	030100	3	3030	0	0	0	0	0	0	0	0	0
44	001	030100	3	3031	0	0	0	0	0	0	0	0	0
44	001	030100	3	3032	0	0	0	0	0	0	0	0	0
44	001	030100	4	4000	39	34	1	0	2	0	0	1	34
44	001	030100	4	4001	22	19	1	0	1	0	0	1	19
44	001	030100	4	4002	12	10	1	0	1	0	0	1	10
44	001	030100	4	4003	23	20	1	0	1	0	0	1	20
44	001	030100	4	4004	43	38	1	0	2	0	0	1	38
44	001	030100	4	4005	20	17	1	0	1	0	0	1	17
44	001	030100	4	4006	20	17	1	0	1	0	0	1	17
44	001	030100	4	4007	20	17	1	0	1	0	0	1	17
44	001	030100	4	4008	10	8	1	0	1	0	0	1	8
44	001	030100	4	4009	21	18	1	0	1	0	0	1	18
44	001	030100	4	4010	47	41	1	0	2	0	0	2	41
44	001	030100	4	4011	6	5	1	0	1	0	0	1	5
44	001	030100	4	4012	30	26	1	0	2	0	0	1	26
44	001	030100	4	4013	40	35	1	0	2	0	0	1	35
44	001	030100	4	4014	34	30	1	0	2	0	0	1	30
44	001	030100	4	4015	48	42	1	0	2	0	0	2	42
44	001	030100	4	4016	38	33	1	0	2	0	0	1	33
44	001	030100	4	4017	357	317	5	0	13	0	0	9	314
44	001	030100	4	4018	0	0	0	0	0	0	0	0	0
44	001	030100	4	4019	17	15	1	0	1	0	0	1	15
44	001	030100	4	4020	22	19	1	0	1	0	0	1	19
44	001	030100	4	4021	33	29	1	0	2	0	0	1	29
44	001	030100	4	4022	0	0	0	0	0	0	0	0	0
44	001	030100	4	4023	0	0	0	0	0	0	0	0	0
44	001	030100	4	4024	47	41	1	0	2	0	0	2	41
44	001	030100	4	4025	20	17	1	0	1	0	0	1	17
44	001	030100	4	4026	50	44	1	0	2	0	0	2	44
44	001	030100	4	4027	26	23	1	0	1	0	0	1	23
44	001	030100	4	4028	29	25	1	0	1	0	0	1	25
44	001	030100	4	4029	41	36	1	0	2	0	0	1	36
44	001	030100	4	4030	48	42	1	0	2	0	0	2	42
44	001	030100	4	4031	46	40	1	0	2	0	0	2	40
44	001	030200	1	1000	0	0	0	0	0	0	0	0	0
44	001	030200	1	1001	0	0	0	0	0	0	0	0	0
44	001	030200	1	1002	1	1	0	0	1	0	0	0	1
44	001	030200	1	1003	0	0	0	0	0	0	0	0	0
44	001	030200	1	1004	0	0	0	0	0	0	0	0	0
44	001	030200	1	1005	0	0	0	0	0	0	0	0	0
44	001	030200	1	1006	7	7	0	0	1	0	0	0	7
44	001	030200	1	1007	216	211	0	0	4	0	0	0	211
44	001	030200	1	1008	29	28	0	0	1	0	0	0	28
44	001	030200	1	1009	15	14	0	0	1	0	0	0	14
44	001	030200	1	1010	32	31	0	0	1	0	0	0	31
44	001	030200	1	1011	28	27	0	0	1	0	0	0	27
44	001	030200	1	1012	3	3	0	0	1	0	0	0	3
44	001	030200	1	1013	37	36	0	0	1	0	0	0	36
44	001	030200	1	1014	9	9	0	0	1	0	0	0	9
44	001	030200	1	1015	52	51	0	0	1	0	0	0	51
44	001	030200	1	1016	58	57	0	0	1	0	0	0	57
44	001	030200	1	1017	15	14	0	0	1	0	0	0	14
44	001	030200	1	1018	16	15	0	0	1	0	0	0	15
44	001	030200	1	1019	15	14	0	0	1	0	0	0	14
44	001	030200	1	1020	35	34	0	0	1	0	0	0	34
44	001	030200	1	1021	39	38	0	0	1	0	0	0	38
44	001	030200	1	1022	37	36	0	0	1	0	0	0	36
44	001	030200	1	1023	51	50	0	0	1	0	0	0	50
44	001	030200	1	1024	0	0	0	0	0	0	0	0	0
44	001	030200	1	1025	10	10	0	0	1	0	0	0	10
44	001	030200	1	1026	0	0	0	0	0	0	0	0	0
44	001	030200	1	1027	12	12	0	0	1	0	0	0	12
44	001	030200	1	1028	0	0	0	0	0	0	0	0	0
44	001	030200	1	1029	28	27	0	0	1	0	0	0	27
44	001	030200	1	1030	17	16	0	0	1	0	0	0	16
44	001	030200	1	1031	42	41	0	0	1	0	0	0	41
44	001	030200	1	1032	0	0	0	0	0	0	0	0	0
44	001	030200	1	1033	0	0	0	0	0	0	0	0	0
44	001	030200	1	1034	51	50	0	0	1	0	0	0	50
44	001	030200	1	1035	46	45	0	0	1	0	0	0	45
44	001	030200	1	1036	30	29	0	0	1	0	0	0	29
44	001	030200	1	1037	0	0	0	0	0	0	0	0	0
44	001	030200	1	1038	0	0	0	0	0	0	0	0	0
44	001	030200	2	2000	32	28	0	0	3	0	0	2	26
44	001	030200	2	2001	90	78	0	0	7	0	0	6	73
44	001	030200	2	2002	32	28	0	0	3	0	0	2	26
44	001	030200	2	2003	127	111	0	0	9	0	0	8	103
44	001	030200	2	2004	5	4	0	0	1	0	0	1	4
44	001	030200	2	2005	53	46	0	0	4	0	0	3	43
44	001	030200	2	2006	273	237	0	0	19	0	0	16	221
44	001	030200	2	2007	26	22	0	0	2	0	0	2	21
44	001	030200	2	2008	0	0	0	0	0	0	0	0	0
44	001	030200	2	2009	20	18	0	0	2	0	0	2	17
44	001	030200	2	2010	11	10	0	0	1	0	0	1	9
44	001	030200	2	2011	60	52	0	0	5	0	0	4	49
44	001	030200	2	2012	56	49	0	0	4	0	0	4	46
44	001	030200	2	2013	60	52	0	0	5	0	0	4	49
44	001	030200	2	2014	67	58	0	0	5	0	0	4	54
44	001	030200	2	2015	64	56	0	0	5	0	0	4	52
44	001	030200	2	2016	23	20	0	0	2	0	0	2	18
44	001	030200	2	2017	57	50	0	0	4	0	0	4	46
44	001	030200	2	2018	14	12	0	0	1	0	0	1	12
44	001	030200	2	2019	30	26	0	0	2	0	0	2	24
44	001	030200	2	2020	66	57	0	0	5	0	0	4	53
44	001	030200	2	2021	36	31	0	0	3	0	0	3	29
44	001	030200	2	2022	63	55	0	0	5	0	0	4	51
44	001	030200	2	2023	59	51	0	0	4	0	0	4	48
44	001	030200	2	2024	0	0	0	0	0	0	0	0	0
44	001	030200	3	3000	0	0	0	0	0	0	0	0	0
44	001	030200	3	3001	139	137	3	0	0	0	0	3	137
44	001	030200	3	3002	9	9	1	0	0	0	0	1	9
44	001	030200	3	3003	0	0	0	0	0	0	0	0	0
44	001	030200	3	3004	28	28	1	0	0	0	0	1	28
44	001	030200	3	3005	19	19	1	0	0	0	0	1	19
44	001	030200	3	3006	18	18	1	0	0	0	0	1	18
44	001	030200	3	3007	10	10	1	0	0	0	0	1	10
44	001	030200	3	3008	16	15	1	0	0	0	0	1	15
44	001	030200	3	3009	27	26	1	0	0	0	0	1	26
44	001	030200	3	3010	15	15	1	0	0	0	0	1	15
44	001	030200	3	3011	11	10	1	0	0	0	0	1	10
44	001	030200	3	3012	115	114	2	0	0	0	0	2	114
44	001	030200	3	3013	12	12	1	0	0	0	0	1	12
44	001	030200	3	3014	0	0	0	0	0	0	0	0	0
44	001	030200	3	3015	0	0	0	0	0	0	0	0	0
44	001	030200	3	3016	32	31	1	0	0	0	0	1	31
44	001	030200	3	3017	17	16	1	0	0	0	0	1	16
44	001	030200	3	3018	5	5	1	0	0	0	0	1	5
44	001	030200	3	3019	31	30	1	0	0	0	0	1	30
44	001	030200	3	3020	50	50	1	0	0	0	0	1	50
44	001	030200	3	3021	51	50	1	0	0	0	0	1	50
44	001	030200	3	3022	30	30	1	0	0	0	0	1	30
44	001	030200	3	3023	35	35	1	0	0	0	0	1	35
44	001	030200	3	3024	27	26	1	0	0	0	0	1	26
44	001	030200	3	3025	21	20	1	0	0	0	0	1	20
44	001	030200	3	3026	58	57	1	0	0	0	0	1	57
44	001	030200	3	3027	26	25	1	0	0	0	0	1	25
44	001	030200	3	3028	7	7	1	0	0	0	0	1	7
44	001	030200	3	3029	2	2	1	0	0	0	0	1	2
44	001	030200	3	3030	17	16	1	0	0	0	0	1	16
44	001	030300	1	1000	0	0	0	0	0	0	0	0	0
44	001	030300	1	1001	146	134	1	0	10	0	0	3	132
44	001	030300	1	1002	21	19	1	0	2	0	0	1	19
44	001	030300	1	1003	42	38	1	0	3	0	0	1	37
44	001	030300	1	1004	74	68	1	0	5	0	0	2	67
44	001	030300	1	1005	289	264	2	0	20	0	0	5	259
44	001	030300	1	1006	26	24	1	0	2	0	0	1	23
44	001	030300	1	1007	17	16	1	0	2	0	0	1	16
44	001	030300	1	1008	43	39	1	0	3	0	0	1	38
44	001	030300	1	1009	32	30	1	0	3	0	0	1	29
44	001	030300	1	1010	105	96	1	0	8	0	0	2	95
44	001	030300	1	1011	44	40	1	0	3	0	0	1	39
44	001	030300	1	1012	13	12	1	0	1	0	0	1	11
44	001	030300	1	1013	23	21	1	0	2	0	0	1	21
44	001	030300	1	1014	66	60	1	0	5	0	0	2	59
44	001	030300	1	1015	0	0	0	0	0	0	0	0	0
44	001	030300	1	1016	67	61	1	0	5	0	0	2	60
44	001	030300	1	1017	73	67	1	0	5	0	0	2	66
44	001	030300	1	1018	0	0	0	0	0	0	0	0	0
44	001	030300	1	1019	44	40	1	0	3	0	0	1	39
44	001	030300	1	1020	44	41	1	0	3	0	0	1	40
44	001	030300	1	1021	22	20	1	0	2	0	0	1	20
44	001	030300	1	1022	25	23	1	0	2	0	0	1	22
44	001	030300	1	1023	0	0	0	0	0	0	0	0	0
44	001	030300	1	1024	7	6	1	0	1	0	0	1	6
44	001	030300	1	1025	8	7	1	0	1	0	0	1	7
44	001	030300	1	1026	0	0	0	0	0	0	0	0	0
44	001	030300	1	1027	2	2	1	0	1	0	0	1	2
44	001	030300	1	1028	17	16	1	0	2	0	0	1	16
44	001	030300	1	1029	30	28	1	0	3	0	0	1	27
44	001	030300	2	2000	41	39	1	0	1	0	0	2	38
44	001	030300	2	2001	73	71	1	0	2	0	0	3	69
44	001	030300	2	2002	13	13	1	0	1	0	0	1	12
44	001	030300	2	2003	83	80	1	0	2	0	0	3	77
44	001	030300	2	2004	72	70	1	0	2	0	0	3	68
44	001	030300	2	2005	204	197	1	0	5	0	0	6	191
44	001	030300	2	2006	18	18	1	0	1	0	0	1	17
44	001	030300	2	2007	69	67	1	0	2	0	0	2	65
44	001	030300	2	2008	61	58	1	0	2	0	0	2	57
44	001	030300	2	2009	21	20	1	0	1	0	0	1	19
44	001	030300	2	2010	45	43	1	0	1	0	0	2	42
44	001	030300	2	2011	24	23	1	0	1	0	0	1	22
44	001	030300	2	2012	33	32	1	0	1	0	0	1	31
44	001	030300	2	2013	68	66	1	0	2	0	0	2	64
44	001	030300	2	2014	0	0	0	0	0	0	0	0	0
44	001	030300	2	2015	268	259	2	0	6	0	0	8	251
44	001	030300	2	2016	21	20	1	0	1	0	0	1	19
44	001	030300	2	2017	5	5	1	0	1	0	0	1	4
44	001	030300	2	2018	79	77	1	0	2	0	0	3	75
44	001	030300	2	2019	0	0	0	0	0	0	0	0	0
44	001	030300	2	2020	33	32	1	0	1	0	0	1	31
44	001	030300	2	2021	18	18	1	0	1	0	0	1	17
44	001	030300	2	2022	32	31	1	0	1	0	0	1	30
44	001	030300	2	2023	8	8	1	0	1	0	0	1	7
44	001	030300	2	2024	16	16	1	0	1	0	0	1	15
44	001	030300	2	2025	22	21	1	0	1	0	0	1	20
44	001	030300	2	2026	101	97	1	0	3	0	0	3	94
44	001	030300	2	2027	21	20	1	0	1	0	0	1	19
44	001	030300	2	2028	18	18	1	0	1	0	0	1	17
44	001	030300	2	2029	27	26	1	0	1	0	0	1	25
44	001	030300	2	2030	23	22	1	0	1	0	0	1	21
44	001	030300	2	2031	43	41	1	0	1	0	0	2	40
44	001	030300	2	2032	54	52	1	0	2	0	0	2	51
44	001	030300	2	2033	88	85	1	0	2	0	0	3	82
44	001	030300	2	2034	76	74	1	0	2	0	0	3	72
44	001	030300	3	3000	260	242	7	0	8	0	0	0	242
44	001	030300	3	3001	12	11	1	0	1	0	0	0	11
44	001	030300	3	3002	0	0	0	0	0	0	0	0	0
44	001	030300	3	3003	10	9	1	0	1	0	0	0	9
44	001	030300	3	3004	0	0	0	0	0	0	0	0	0
44	001	030300	3	3005	0	0	0	0	0	0	0	0	0
44	001	030300	3	3006	73	68	2	0	3	0	0	0	68
44	001	030300	3	3007	0	0	0	0	0	0	0	0	0
44	001	030300	3	3008	166	154	5	0	6	0	0	0	154
44	001	030300	3	3009	0	0	0	0	0	0	0	0	0
44	001	030300	3	3010	0	0	0	0	0	0	0	0	0
44	001	030300	3	3011	53	49	2	0	2	0	0	0	49
44	001	030300	3	3012	266	248	7	0	9	0	0	0	248
44	001	030300	3	3013	74	69	2	0	3	0	0	0	69
44	001	030300	3	3014	11	10	1	0	1	0	0	0	10
44	001	030300	3	3015	48	45	2	0	2	0	0	0	45
44	001	030300	3	3016	70	65	2	0	3	0	0	0	65
44	001	030300	3	3017	94	88	3	0	3	0	0	0	88
44	001	030300	3	3018	238	222	7	0	8	0	0	0	222
44	001	030300	3	3019	54	50	2	0	2	0	0	0	50
44	001	030300	3	3020	28	26	1	0	1	0	0	0	26
44	001	030300	3	3021	30	28	1	0	1	0	0	0	28
44	001	030300	3	3022	18	17	1	0	1	0	0	0	17
44	001	030300	3	3023	38	36	1	0	2	0	0	0	36
