STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
11	001	002101	1	1000	0	0	0	0	0	0	0	0	0
11	001	002101	1	1001	0	0	0	0	0	0	0	0	0
11	001	002101	1	1002	123	7	110	0	0	0	3	9	5
11	001	002101	1	1003	4	1	4	0	0	0	1	1	1
11	001	002101	1	1004	124	7	110	0	0	0	3	9	5
11	001	002101	1	1005	0	0	0	0	0	0	0	0	0
11	001	002101	1	1006	31	2	27	0	0	0	1	3	2
11	001	002101	1	1007	114	6	102	0	0	0	3	8	5
11	001	002101	1	1008	141	8	126	0	0	0	4	10	6
11	001	002101	1	1009	298	16	266	0	0	0	8	21	12
11	001	002101	1	1010	169	9	151	0	0	0	5	12	7
11	001	002101	1	1011	106	6	95	0	0	0	3	8	4
11	001	002101	1	1012	350	19	312	0	0	0	9	25	14
11	001	002101	2	2000	212	37	167	0	3	0	0	75	34
11	001	002101	2	2001	184	32	145	0	2	0	0	65	30
11	001	002101	2	2002	74	13	58	0	1	0	0	26	12
11	001	002101	2	2003	164	29	128	0	2	0	0	58	27
11	001	002101	3	3000	173	24	133	0	3	0	12	12	24
11	001	002101	3	3001	176	25	135	0	3	0	12	12	25
11	001	002101	3	3002	165	23	127	0	3	0	12	12	23
11	001	002101	3	3003	197	28	151	0	3	0	14	14	28
11	001	002101	3	3004	191	27	146	0	3	0	13	13	27
11	001	002101	3	3005	167	23	128	0	3	0	12	12	23
11	001	002101	4	4000	255	23	115	0	0	0	102	102	23
11	001	002101	4	4001	42	4	19	0	0	0	17	17	4
11	001	002101	4	4002	100	9	45	0	0	0	40	40	9
11	001	002101	4	4003	114	11	52	0	0	0	46	46	11
11	001	002101	4	4004	0	0	0	0	0	0	0	0	0
11	001	002101	4	4005	0	0	0	0	0	0	0	0	0
11	001	002101	4	4006	106	10	48	0	0	0	43	43	10
11	001	002101	4	4007	0	0	0	0	0	0	0	0	0
11	001	002101	4	4008	14	2	6	0	0	0	6	6	2
11	001	002101	4	4009	110	10	50	0	0	0	44	44	10
11	001	002101	5	5000	221	15	101	7	38	0	62	62	15
11	001	002101	5	5001	247	16	113	8	42	0	69	69	16
11	001	002101	5	5002	0	0	0	0	0	0	0	0	0
11	001	002101	5	5003	20	2	9	1	4	0	6	6	2
11	001	002101	5	5004	139	9	64	5	24	0	39	39	9
11	001	002101	5	5005	302	20	139	10	51	0	85	85	20
11	001	002102	1	1011	33	7	26	0	0	0	0	2	5
11	001	002102	1	1012	67	13	53	0	0	0	0	3	11
11	001	002102	1	1013	3	1	3	0	0	0	0	1	1
11	001	002102	1	1000	77	15	61	0	0	0	0	3	12
11	001	002102	1	1001	62	12	49	0	0	0	0	3	10
11	001	002102	1	1002	75	15	59	0	0	0	0	3	12
11	001	002102	1	1003	90	18	71	0	0	0	0	4	14
11	001	002102	1	1004	52	10	41	0	0	0	0	2	9
11	001	002102	1	1005	72	14	57	0	0	0	0	3	12
11	001	002102	1	1006	0	0	0	0	0	0	0	0	0
11	001	002102	1	1007	98	19	77	0	0	0	0	4	16
11	001	002102	1	1008	70	14	55	0	0	0	0	3	11
11	001	002102	1	1009	0	0	0	0	0	0	0	0	0
11	001	002102	1	1010	0	0	0	0	0	0	0	0	0
11	001	002102	1	1014	33	7	26	0	0	0	0	2	5
11	001	002102	1	1015	31	6	25	0	0	0	0	2	5
11	001	002102	1	1016	0	0	0	0	0	0	0	0	0
11	001	002102	2	2000	111	21	83	0	5	0	0	3	18
11	001	002102	2	2001	0	0	0	0	0	0	0	0	0
11	001	002102	2	2002	75	14	56	0	3	0	0	2	12
11	001	002102	2	2003	0	0	0	0	0	0	0	0	0
11	001	002102	2	2004	15	3	12	0	1	0	0	1	3
11	001	002102	2	2005	62	12	47	0	3	0	0	2	10
11	001	002102	2	2006	38	7	29	0	2	0	0	1	7
11	001	002102	2	2007	5	1	4	0	1	0	0	1	1
11	001	002102	2	2008	115	21	86	0	5	0	0	3	19
11	001	002102	2	2009	159	29	119	0	7	0	0	4	26
11	001	002102	3	3000	390	33	248	24	0	0	81	103	24
11	001	002102	3	3001	58	5	37	4	0	0	12	16	4
11	001	002102	3	3002	53	5	34	4	0	0	11	14	4
11	001	002102	3	3003	292	25	186	18	0	0	61	77	18
11	001	002102	3	3004	309	26	197	19	0	0	64	82	19
11	001	002102	3	3005	286	24	182	17	0	0	59	76	18
11	001	002102	4	4000	99	5	77	0	2	0	14	14	5
11	001	002102	4	4001	142	7	111	0	3	0	20	20	7
11	001	002102	4	4002	0	0	0	0	0	0	0	0	0
11	001	002102	4	4003	169	8	131	0	3	0	24	24	8
11	001	002102	4	4004	0	0	0	0	0	0	0	0	0
11	001	002102	4	4005	52	3	41	0	1	0	8	8	3
11	001	002102	4	4006	5	1	4	0	1	0	1	1	1
11	001	002102	4	4007	243	11	189	0	4	0	34	34	11
11	001	002102	4	4008	0	0	0	0	0	0	0	0	0
11	001	002102	4	4009	415	19	323	0	6	0	59	59	19
11	001	002102	5	5002	220	58	145	0	0	0	19	48	29
11	001	002102	5	5003	154	40	101	0	0	0	14	34	20
11	001	002102	5	5004	38	10	25	0	0	0	4	9	5
11	001	002102	5	5000	149	39	98	0	0	0	13	33	19
11	001	002102	5	5001	24	7	16	0	0	0	3	6	4
11	001	002102	5	5005	146	38	96	0	0	0	13	32	19
11	001	002102	6	6003	131	14	101	0	0	0	15	17	13
11	001	002102	6	6004	146	15	113	0	0	0	17	19	15
11	001	002102	6	6009	141	15	109	0	0	0	16	18	14
11	001	002102	6	6000	16	2	12	0	0	0	2	2	2
11	001	002102	6	6001	0	0	0	0	0	0	0	0	0
11	001	002102	6	6002	67	7	52	0	0	0	8	9	7
11	001	002102	6	6005	93	10	72	0	0	0	11	12	10
11	001	002102	6	6006	98	10	76	0	0	0	11	13	10
11	001	002102	6	6007	0	0	0	0	0	0	0	0	0
11	001	002102	6	6008	9	1	7	0	0	0	1	2	1
11	001	002201	1	1003	143	39	95	0	0	0	10	14	38
11	001	002201	1	1004	157	43	104	0	0	0	11	16	42
11	001	002201	1	1005	0	0	0	0	0	0	0	0	0
11	001	002201	1	1006	90	25	60	0	0	0	6	9	24
11	001	002201	1	1007	73	20	49	0	0	0	5	7	20
11	001	002201	1	1008	105	29	70	0	0	0	7	11	28
11	001	002201	1	1009	49	14	33	0	0	0	4	5	13
11	001	002201	1	1010	3	1	2	0	0	0	1	1	1
11	001	002201	1	1011	32	9	22	0	0	0	3	4	9
11	001	002201	1	1000	176	48	117	0	0	0	12	17	47
11	001	002201	1	1001	74	20	49	0	0	0	5	8	20
11	001	002201	1	1002	82	22	54	0	0	0	6	8	22
11	001	002201	2	2008	123	28	75	0	7	0	12	17	23
11	001	002201	2	2009	139	31	85	0	8	0	14	19	26
11	001	002201	2	2010	65	15	40	0	4	0	7	9	12
11	001	002201	2	2011	0	0	0	0	0	0	0	0	0
11	001	002201	2	2013	0	0	0	0	0	0	0	0	0
11	001	002201	2	2014	0	0	0	0	0	0	0	0	0
11	001	002201	2	2015	152	34	93	0	9	0	15	21	28
11	001	002201	2	2000	122	28	75	0	7	0	12	17	23
11	001	002201	2	2001	0	0	0	0	0	0	0	0	0
11	001	002201	2	2002	0	0	0	0	0	0	0	0	0
11	001	002201	2	2003	98	22	60	0	6	0	10	14	18
11	001	002201	2	2004	141	32	86	0	8	0	14	19	26
11	001	002201	2	2005	126	28	77	0	8	0	12	17	23
11	001	002201	2	2006	112	25	68	0	7	0	11	15	21
11	001	002201	2	2007	107	24	66	0	6	0	11	15	20
11	001	002201	2	2012	0	0	0	0	0	0	0	0	0
11	001	002201	3	3003	165	22	127	3	0	0	5	17	19
11	001	002201	3	3004	114	15	88	2	0	0	4	12	13
11	001	002201	3	3005	0	0	0	0	0	0	0	0	0
11	001	002201	3	3006	97	13	75	2	0	0	3	10	11
11	001	002201	3	3007	114	15	88	2	0	0	4	12	13
11	001	002201	3	3000	36	5	28	1	0	0	1	4	4
11	001	002201	3	3001	113	15	87	2	0	0	4	11	13
11	001	002201	3	3002	162	21	125	3	0	0	5	16	19
11	001	002202	1	1005	5	1	3	1	1	0	2	2	1
11	001	002202	1	1003	255	25	126	1	7	0	93	106	18
11	001	002202	1	1008	206	20	102	1	6	0	75	86	14
11	001	002202	1	1000	111	11	55	1	3	0	41	46	8
11	001	002202	1	1001	699	68	345	3	18	0	254	290	47
11	001	002202	1	1002	194	19	96	1	5	0	70	80	13
11	001	002202	1	1004	175	17	86	1	5	0	64	73	12
11	001	002202	1	1006	225	22	111	1	6	0	82	93	16
11	001	002202	1	1007	145	14	71	1	4	0	53	60	10
11	001	002202	2	2006	210	33	164	0	4	0	0	8	25
11	001	002202	2	2007	69	11	54	0	2	0	0	3	9
11	001	002202	2	2000	132	21	103	0	3	0	0	5	16
11	001	002202	2	2001	167	26	131	0	3	0	0	6	20
11	001	002202	2	2002	0	0	0	0	0	0	0	0	0
11	001	002202	2	2003	92	15	72	0	2	0	0	4	11
11	001	002202	2	2004	96	15	75	0	2	0	0	4	12
11	001	002202	2	2005	0	0	0	0	0	0	0	0	0
11	001	002202	3	3003	8	1	7	0	0	0	0	0	1
11	001	002202	3	3004	103	7	94	0	0	0	0	0	7
11	001	002202	3	3005	91	7	83	0	0	0	0	0	7
11	001	002202	3	3006	103	7	94	0	0	0	0	0	7
11	001	002202	3	3007	99	7	91	0	0	0	0	0	7
11	001	002202	3	3001	60	5	55	0	0	0	0	0	5
11	001	002202	3	3002	35	3	32	0	0	0	0	0	3
11	001	002202	3	3000	79	6	72	0	0	0	0	0	6
11	001	002301	1	1009	69	13	49	0	4	0	2	1	13
11	001	002301	1	1010	107	20	77	0	5	0	3	1	20
11	001	002301	1	1011	45	9	33	0	2	0	2	1	9
11	001	002301	1	1012	178	34	128	0	8	0	5	2	34
11	001	002301	1	1013	241	45	173	0	11	0	7	2	45
11	001	002301	1	1014	0	0	0	0	0	0	0	0	0
11	001	002301	1	1015	0	0	0	0	0	0	0	0	0
11	001	002301	1	1016	0	0	0	0	0	0	0	0	0
11	001	002301	1	1017	189	36	136	0	9	0	5	2	36
11	001	002301	1	1000	229	43	164	0	11	0	6	2	43
11	001	002301	1	1001	0	0	0	0	0	0	0	0	0
11	001	002301	1	1002	75	14	54	0	4	0	2	1	14
11	001	002301	1	1003	107	20	77	0	5	0	3	1	20
11	001	002301	1	1004	18	4	13	0	1	0	1	1	4
11	001	002301	1	1005	100	19	72	0	5	0	3	1	19
11	001	002301	1	1006	146	28	105	0	7	0	4	1	28
11	001	002301	1	1007	42	8	31	0	2	0	2	1	8
11	001	002301	1	1008	0	0	0	0	0	0	0	0	0
11	001	002301	1	1018	4	1	3	0	1	0	1	1	1
11	001	002301	2	2011	182	59	75	0	1	0	37	54	54
11	001	002301	2	2012	180	58	74	0	1	0	36	53	53
11	001	002301	2	2013	55	18	23	0	1	0	11	16	16
11	001	002301	2	2014	78	25	32	0	1	0	16	23	23
11	001	002301	2	2015	84	27	35	0	1	0	17	25	25
11	001	002301	2	2016	133	43	55	0	1	0	27	39	39
11	001	002301	2	2017	0	0	0	0	0	0	0	0	0
11	001	002301	2	2018	0	0	0	0	0	0	0	0	0
11	001	002301	2	2000	170	55	70	0	1	0	34	50	50
11	001	002301	2	2001	0	0	0	0	0	0	0	0	0
11	001	002301	2	2002	136	44	56	0	1	0	28	40	40
11	001	002301	2	2003	175	57	72	0	1	0	35	51	52
11	001	002301	2	2005	163	52	67	0	1	0	33	48	48
11	001	002301	2	2006	120	39	50	0	1	0	24	35	35
11	001	002301	2	2007	188	61	78	0	1	0	38	55	55
11	001	002301	2	2008	109	35	45	0	1	0	22	32	32
11	001	002301	2	2009	134	43	55	0	1	0	27	39	39
11	001	002301	2	2010	183	59	76	0	1	0	37	54	54
11	001	002301	2	2004	0	0	0	0	0	0	0	0	0
11	001	002302	1	1000	0	0	0	0	0	0	0	0	0
11	001	002302	1	1001	0	0	0	0	0	0	0	0	0
11	001	002302	1	1002	741	304	332	0	30	0	48	32	298
11	001	002302	1	1003	0	0	0	0	0	0	0	0	0
11	001	002302	1	1004	9	4	4	0	1	0	1	1	4
11	001	002302	1	1005	0	0	0	0	0	0	0	0	0
11	001	002302	1	1006	0	0	0	0	0	0	0	0	0
11	001	002302	1	1007	6	3	3	0	1	0	1	1	3
11	001	002302	1	1008	0	0	0	0	0	0	0	0	0
11	001	002302	1	1009	3	2	2	0	1	0	1	1	2
11	001	002302	1	1010	0	0	0	0	0	0	0	0	0
11	001	002302	1	1011	0	0	0	0	0	0	0	0	0
11	001	002302	1	1012	0	0	0	0	0	0	0	0	0
11	001	002302	1	1013	6	3	3	0	1	0	1	1	3
11	001	002302	1	1014	0	0	0	0	0	0	0	0	0
11	001	002302	1	1015	0	0	0	0	0	0	0	0	0
11	001	002302	1	1016	0	0	0	0	0	0	0	0	0
11	001	002302	1	1017	0	0	0	0	0	0	0	0	0
11	001	002302	1	1018	740	304	331	0	30	0	48	32	297
11	001	002302	1	1019	115	47	52	0	5	0	8	5	46
11	001	002302	1	1020	0	0	0	0	0	0	0	0	0
11	001	002302	1	1021	0	0	0	0	0	0	0	0	0
11	001	002302	1	1022	0	0	0	0	0	0	0	0	0
11	001	002302	1	1023	80	33	36	0	4	0	6	4	32
11	001	002302	1	1024	0	0	0	0	0	0	0	0	0
11	001	002302	1	1025	12	5	6	0	1	0	1	1	5
11	001	002302	1	1026	0	0	0	0	0	0	0	0	0
11	001	002302	1	1027	0	0	0	0	0	0	0	0	0
11	001	002302	1	1028	0	0	0	0	0	0	0	0	0
11	001	002302	1	1029	0	0	0	0	0	0	0	0	0
11	001	002400	1	1000	204	89	90	0	7	0	15	33	76
11	001	002400	1	1001	78	34	35	0	3	0	6	13	29
11	001	002400	1	1002	4	2	2	0	1	0	1	1	2
11	001	002400	1	1003	193	85	85	0	7	0	14	32	72
11	001	002400	1	1004	0	0	0	0	0	0	0	0	0
11	001	002400	1	1005	76	34	34	0	3	0	6	13	29
11	001	002400	1	1006	31	14	14	0	2	0	3	5	12
11	001	002400	1	1007	119	52	53	0	5	0	9	20	45
11	001	002400	1	1008	92	41	41	0	4	0	7	15	35
11	001	002400	2	2000	180	46	102	0	2	0	25	41	33
11	001	002400	2	2001	93	24	53	0	1	0	13	21	17
11	001	002400	2	2002	25	7	14	0	1	0	4	6	5
11	001	002400	2	2003	0	0	0	0	0	0	0	0	0
11	001	002400	2	2004	142	37	80	0	2	0	19	33	26
11	001	002400	2	2005	71	19	40	0	1	0	10	17	13
11	001	002400	2	2006	94	24	54	0	1	0	13	22	18
11	001	002400	2	2007	166	43	94	0	2	0	23	38	31
11	001	002400	2	2008	24	6	14	0	1	0	4	6	5
11	001	002400	2	2009	142	37	80	0	2	0	19	33	26
11	001	002400	2	2010	20	5	11	0	1	0	3	5	4
11	001	002400	2	2011	88	23	50	0	1	0	12	20	16
11	001	002400	2	2012	0	0	0	0	0	0	0	0	0
11	001	002400	2	2013	0	0	0	0	0	0	0	0	0
11	001	002400	2	2014	147	38	83	0	2	0	20	34	27
11	001	002400	2	2015	50	13	29	0	1	0	7	12	10
11	001	002400	2	2016	0	0	0	0	0	0	0	0	0
11	001	002400	2	2017	54	14	31	0	1	0	8	13	10
11	001	002400	2	2018	109	28	62	0	2	0	15	25	20
11	001	002400	3	3003	71	28	38	0	2	0	3	13	20
11	001	002400	3	3004	193	76	104	0	5	0	7	36	54
11	001	002400	3	3005	159	63	86	0	4	0	6	30	44
11	001	002400	3	3007	0	0	0	0	0	0	0	0	0
11	001	002400	3	3000	138	54	75	0	3	0	5	26	39
11	001	002400	3	3001	249	98	134	0	6	0	9	46	69
11	001	002400	3	3002	135	53	73	0	3	0	5	25	38
11	001	002400	3	3006	30	12	17	0	1	0	1	6	9
11	001	002400	4	4000	86	40	34	0	3	0	7	10	39
11	001	002400	4	4001	123	57	48	0	4	0	9	15	56
11	001	002400	4	4002	0	0	0	0	0	0	0	0	0
11	001	002400	4	4003	169	79	66	0	6	0	13	20	78
11	001	002400	4	4004	41	19	16	0	2	0	3	5	19
11	001	002400	4	4005	93	43	36	0	3	0	7	11	43
11	001	002400	4	4006	42	20	17	0	2	0	4	5	19
11	001	002400	4	4007	168	78	65	0	6	0	13	20	77
11	001	002400	4	4008	112	52	44	0	4	0	9	13	51
11	001	002400	4	4009	78	36	31	0	3	0	6	9	36
11	001	002501	1	1000	358	71	163	0	8	0	96	143	54
11	001	002501	1	1001	74	15	34	0	2	0	20	30	11
11	001	002501	1	1002	235	47	107	0	5	0	63	94	36
11	001	002501	1	1003	68	14	31	0	2	0	19	27	11
11	001	002501	1	1004	0	0	0	0	0	0	0	0	0
11	001	002501	1	1005	0	0	0	0	0	0	0	0	0
11	001	002501	1	1006	201	40	92	0	5	0	54	80	30
11	001	002501	1	1007	258	52	118	0	6	0	70	103	39
11	001	002501	1	1008	0	0	0	0	0	0	0	0	0
11	001	002501	1	1009	0	0	0	0	0	0	0	0	0
11	001	002501	1	1010	66	14	30	0	2	0	18	27	10
11	001	002501	1	1011	120	24	55	0	3	0	33	48	18
11	001	002501	1	1012	0	0	0	0	0	0	0	0	0
11	001	002501	2	2000	122	47	55	0	2	0	15	24	40
11	001	002501	2	2001	93	36	42	0	2	0	11	18	31
11	001	002501	2	2002	33	13	15	0	1	0	4	7	11
11	001	002501	2	2003	27	11	12	0	1	0	4	6	9
11	001	002501	2	2004	108	42	49	0	2	0	13	21	35
11	001	002501	2	2005	131	50	59	0	2	0	16	25	43
11	001	002501	2	2006	212	81	96	0	4	0	26	41	69
11	001	002501	2	2007	111	43	50	0	2	0	14	22	36
11	001	002501	2	2008	94	36	43	0	2	0	12	18	31
11	001	002501	2	2009	181	69	82	0	3	0	22	35	59
11	001	002501	2	2010	172	66	78	0	3	0	21	33	56
11	001	002501	2	2011	103	40	47	0	2	0	13	20	34
11	001	002501	2	2012	249	95	112	0	4	0	30	48	81
11	001	002501	2	2013	132	51	60	0	2	0	16	26	43
11	001	002501	2	2014	0	0	0	0	0	0	0	0	0
11	001	002502	1	1000	161	20	65	0	6	0	67	75	16
11	001	002502	1	1001	0	0	0	0	0	0	0	0	0
11	001	002502	1	1002	316	40	127	0	12	0	131	148	31
11	001	002502	1	1003	121	15	49	0	5	0	50	57	12
11	001	002502	1	1004	329	41	132	0	12	0	136	154	32
11	001	002502	1	1005	267	34	107	0	10	0	110	125	26
11	001	002502	2	2000	496	130	220	0	5	0	125	154	130
11	001	002502	2	2001	193	51	86	0	2	0	49	60	51
11	001	002502	2	2002	89	24	40	0	1	0	23	28	24
11	001	002502	2	2003	2	1	1	0	1	0	1	1	1
11	001	002502	2	2004	207	55	92	0	2	0	52	64	55
11	001	002502	2	2005	103	27	46	0	1	0	26	32	27
11	001	002502	2	2006	286	75	127	0	3	0	72	89	75
11	001	002502	2	2007	239	63	106	0	3	0	60	74	63
11	001	002502	2	2008	121	32	54	0	2	0	31	38	32
11	001	002502	2	2009	177	47	79	0	2	0	45	55	47
11	001	002502	3	3000	221	76	115	0	13	0	12	88	34
11	001	002502	3	3001	314	107	164	0	18	0	17	125	48
11	001	002502	3	3002	430	147	224	0	24	0	23	171	65
11	001	002502	3	3003	312	107	162	0	18	0	17	124	47
11	001	002502	3	3004	314	107	164	0	18	0	17	125	48
11	001	002502	3	3005	0	0	0	0	0	0	0	0	0
11	001	002502	4	4000	326	90	132	0	26	0	62	90	64
11	001	002502	4	4001	101	28	41	0	8	0	20	28	20
11	001	002502	4	4002	856	235	347	0	68	0	163	236	168
11	001	002502	4	4003	0	0	0	0	0	0	0	0	0
11	001	002502	4	4004	417	115	169	0	33	0	80	115	82
11	001	002600	1	1000	52	32	13	1	3	0	3	7	28
11	001	002600	1	1001	108	66	28	2	6	0	5	14	57
11	001	002600	1	1002	66	41	17	1	4	0	3	9	35
11	001	002600	1	1003	57	35	15	1	3	0	3	8	30
11	001	002600	1	1004	453	279	115	5	24	0	20	59	240
11	001	002600	1	1005	59	37	15	1	4	0	3	8	32
11	001	002600	1	1006	57	35	15	1	3	0	3	8	30
11	001	002600	1	1008	85	52	22	1	5	0	4	11	45
11	001	002600	1	1009	0	0	0	0	0	0	0	0	0
11	001	002600	1	1010	43	27	11	1	3	0	2	6	23
11	001	002600	1	1011	49	31	13	1	3	0	3	7	26
11	001	002600	1	1015	0	0	0	0	0	0	0	0	0
11	001	002600	1	1016	0	0	0	0	0	0	0	0	0
11	001	002600	1	1017	3	2	1	1	1	0	1	1	2
11	001	002600	1	1018	0	0	0	0	0	0	0	0	0
11	001	002600	1	1019	0	0	0	0	0	0	0	0	0
11	001	002600	1	1020	0	0	0	0	0	0	0	0	0
11	001	002600	1	1021	0	0	0	0	0	0	0	0	0
11	001	002600	1	1022	0	0	0	0	0	0	0	0	0
11	001	002600	1	1023	29	18	8	1	2	0	2	4	15
11	001	002600	1	1007	24	15	6	1	2	0	2	3	13
11	001	002600	1	1012	55	34	14	1	3	0	3	8	30
11	001	002600	1	1013	0	0	0	0	0	0	0	0	0
11	001	002600	1	1014	0	0	0	0	0	0	0	0	0
11	001	002600	2	2003	0	0	0	0	0	0	0	0	0
11	001	002600	2	2004	0	0	0	0	0	0	0	0	0
11	001	002600	2	2005	0	0	0	0	0	0	0	0	0
11	001	002600	2	2006	144	67	58	1	9	2	3	6	63
11	001	002600	2	2007	24	11	10	1	2	1	1	1	11
11	001	002600	2	2008	114	53	46	1	8	2	2	5	49
11	001	002600	2	2009	34	16	14	1	3	1	1	2	15
11	001	002600	2	2010	78	36	32	1	5	1	2	3	34
11	001	002600	2	2011	0	0	0	0	0	0	0	0	0
11	001	002600	2	2012	41	19	17	1	3	1	1	2	18
11	001	002600	2	2013	0	0	0	0	0	0	0	0	0
11	001	002600	2	2014	0	0	0	0	0	0	0	0	0
11	001	002600	2	2016	100	47	41	1	7	2	2	4	44
11	001	002600	2	2017	53	25	22	1	4	1	1	3	23
11	001	002600	2	2018	54	25	22	1	4	1	1	3	24
11	001	002600	2	2019	5	3	2	1	1	1	1	1	2
11	001	002600	2	2020	82	38	33	1	6	1	2	4	36
11	001	002600	2	2021	54	25	22	1	4	1	1	3	24
11	001	002600	2	2022	45	21	19	1	3	1	1	2	20
11	001	002600	2	2023	36	17	15	1	3	1	1	2	16
11	001	002600	2	2024	70	33	28	1	5	1	2	3	31
11	001	002600	2	2025	0	0	0	0	0	0	0	0	0
11	001	002600	2	2026	122	57	49	1	8	2	2	5	53
11	001	002600	2	2027	50	23	20	1	4	1	1	2	22
11	001	002600	2	2028	73	34	30	1	5	1	2	3	32
11	001	002600	2	2029	79	37	32	1	5	1	2	3	34
11	001	002600	2	2030	45	21	19	1	3	1	1	2	20
11	001	002600	2	2031	94	44	38	1	6	2	2	4	41
11	001	002600	2	2000	0	0	0	0	0	0	0	0	0
11	001	002600	2	2001	0	0	0	0	0	0	0	0	0
11	001	002600	2	2002	0	0	0	0	0	0	0	0	0
11	001	002600	2	2015	0	0	0	0	0	0	0	0	0
11	001	002701	1	1000	327	256	35	0	14	0	0	43	214
11	001	002701	1	1001	100	78	11	0	5	0	0	13	66
11	001	002701	1	1002	288	226	31	0	12	0	0	38	189
11	001	002701	2	2000	85	53	14	1	1	0	11	19	51
11	001	002701	2	2001	70	44	11	1	1	0	9	15	42
11	001	002701	2	2002	319	199	50	4	4	0	42	69	189
11	001	002701	2	2003	386	241	60	5	4	0	50	83	229
11	001	002701	2	2004	375	235	58	4	4	0	49	81	223
11	001	002701	2	2005	119	75	19	2	2	0	16	26	71
11	001	002701	2	2006	480	300	74	5	5	0	62	103	285
11	001	002701	2	2007	0	0	0	0	0	0	0	0	0
11	001	002701	3	3000	640	500	29	0	38	0	0	22	479
11	001	002701	3	3001	330	258	15	0	20	0	0	12	247
11	001	002701	3	3002	188	147	9	0	11	0	0	7	140
11	001	002701	4	4000	2472	917	723	12	29	0	730	1322	369
11	001	002702	1	1002	0	0	0	0	0	0	0	0	0
11	001	002702	1	1003	0	0	0	0	0	0	0	0	0
11	001	002702	1	1004	593	353	103	0	21	0	87	265	205
11	001	002702	1	1005	84	50	15	0	3	0	13	38	29
11	001	002702	1	1006	103	61	18	0	4	0	15	46	36
11	001	002702	1	1000	613	365	107	0	22	0	89	274	211
11	001	002702	1	1001	0	0	0	0	0	0	0	0	0
11	001	002702	2	2001	441	325	61	0	10	0	26	78	276
11	001	002702	2	2002	395	292	55	0	9	0	23	70	248
11	001	002702	2	2003	269	199	38	0	7	0	16	48	169
11	001	002702	2	2004	277	204	39	0	7	0	17	49	173
11	001	002702	2	2005	423	312	59	0	10	0	25	75	265
11	001	002702	2	2006	432	319	60	0	10	0	26	76	271
11	001	002702	2	2007	434	320	60	0	10	0	26	76	272
11	001	002702	2	2008	244	180	34	0	6	0	15	43	153
11	001	002702	2	2000	397	293	55	0	9	0	24	70	249
11	001	002702	3	3015	0	0	0	0	0	0	0	0	0
11	001	002702	3	3016	0	0	0	0	0	0	0	0	0
11	001	002702	3	3017	0	0	0	0	0	0	0	0	0
11	001	002702	3	3007	269	197	15	0	4	0	2	62	173
11	001	002702	3	3008	306	224	17	0	4	0	2	71	196
11	001	002702	3	3009	170	125	10	0	3	0	1	40	109
11	001	002702	3	3010	204	150	11	0	3	0	2	47	131
11	001	002702	3	3011	0	0	0	0	0	0	0	0	0
11	001	002702	3	3012	0	0	0	0	0	0	0	0	0
11	001	002702	3	3013	0	0	0	0	0	0	0	0	0
11	001	002702	3	3014	0	0	0	0	0	0	0	0	0
11	001	002702	3	3018	0	0	0	0	0	0	0	0	0
11	001	002702	3	3000	294	215	16	0	4	0	2	68	189
11	001	002702	3	3001	220	161	12	0	3	0	2	51	141
11	001	002702	3	3002	149	109	8	0	2	0	1	35	96
11	001	002702	3	3003	0	0	0	0	0	0	0	0	0
11	001	002702	3	3004	0	0	0	0	0	0	0	0	0
11	001	002702	3	3005	0	0	0	0	0	0	0	0	0
11	001	002702	3	3006	0	0	0	0	0	0	0	0	0
11	001	002702	3	3019	0	0	0	0	0	0	0	0	0
11	001	002702	3	3020	0	0	0	0	0	0	0	0	0
11	001	002801	1	1000	0	0	0	0	0	0	0	0	0
11	001	002801	1	1001	251	95	114	0	10	0	30	42	93
11	001	002801	1	1002	28	11	13	0	2	0	4	5	11
11	001	002801	1	1003	1133	426	514	0	45	0	135	188	419
11	001	002801	2	2000	124	45	44	0	2	0	31	50	29
11	001	002801	2	2001	271	98	95	0	4	0	68	109	62
11	001	002801	2	2002	841	303	293	0	12	0	209	336	191
11	001	002801	2	2003	110	40	38	0	2	0	27	44	25
11	001	002801	2	2004	271	98	95	0	4	0	68	109	62
11	001	002801	2	2005	318	114	111	0	5	0	79	127	72
11	001	002801	2	2006	664	239	231	0	9	0	165	265	151
11	001	002801	2	2007	164	59	57	0	3	0	41	66	37
11	001	002802	1	1000	780	288	243	0	54	0	182	284	194
11	001	002802	1	1001	607	224	189	0	42	0	142	221	151
11	001	002802	1	1003	89	33	28	0	7	0	21	33	22
11	001	002802	1	1004	600	222	187	0	42	0	140	219	149
11	001	002802	1	1005	344	127	108	0	24	0	81	126	86
11	001	002802	1	1002	317	117	99	0	22	0	74	116	79
11	001	002802	1	1006	0	0	0	0	0	0	0	0	0
11	001	002802	2	2003	205	104	26	1	14	0	58	107	49
11	001	002802	2	2004	48	24	6	1	4	0	14	25	12
11	001	002802	2	2005	0	0	0	0	0	0	0	0	0
11	001	002802	2	2006	0	0	0	0	0	0	0	0	0
11	001	002802	2	2000	576	291	72	1	40	0	162	299	136
11	001	002802	2	2001	783	395	98	2	54	0	220	406	185
11	001	002802	2	2002	308	155	39	1	21	0	87	160	73
11	001	002900	1	1000	75	28	29	0	3	0	12	18	23
11	001	002900	1	1001	350	129	133	0	13	0	54	82	108
