STATE	COUNTY	TRACT	BLOCKGROUP	BLOCK	Pop	White	Black	AmericanIndian	Asian	APINH	OtherRace	HispanicOrigin	NH_White
10	001	040100	1	1010	360	345	10	0	0	0	0	18	328
10	001	040100	1	1011	24	23	1	0	0	0	0	2	22
10	001	040100	1	1012	0	0	0	0	0	0	0	0	0
10	001	040100	1	1013	29	27	1	0	0	0	0	2	26
10	001	040100	1	1014	52	50	2	0	0	0	0	3	47
10	001	040100	1	1015	0	0	0	0	0	0	0	0	0
10	001	040100	1	1016	5	5	1	0	0	0	0	1	5
10	001	040100	1	1017	0	0	0	0	0	0	0	0	0
10	001	040100	1	1018	7	6	1	0	0	0	0	1	6
10	001	040100	1	1019	37	36	1	0	0	0	0	2	34
10	001	040100	1	1020	70	67	2	0	0	0	0	4	64
10	001	040100	1	1021	48	46	2	0	0	0	0	3	44
10	001	040100	1	1022	53	51	2	0	0	0	0	3	48
10	001	040100	1	1023	54	52	2	0	0	0	0	3	49
10	001	040100	1	1024	4	4	1	0	0	0	0	1	4
10	001	040100	1	1025	55	53	2	0	0	0	0	3	51
10	001	040100	1	1026	7	6	1	0	0	0	0	1	6
10	001	040100	1	1030	143	138	4	0	0	0	0	8	131
10	001	040100	1	1031	77	74	2	0	0	0	0	4	71
10	001	040100	1	1032	16	16	1	0	0	0	0	1	15
10	001	040100	1	1033	0	0	0	0	0	0	0	0	0
10	001	040100	1	1034	126	121	4	0	0	0	0	7	115
10	001	040100	1	1035	25	24	1	0	0	0	0	2	23
10	001	040100	1	1036	284	272	8	0	0	0	0	14	259
10	001	040100	1	1037	32	31	1	0	0	0	0	2	29
10	001	040100	1	1038	0	0	0	0	0	0	0	0	0
10	001	040100	1	1039	59	57	2	0	0	0	0	3	54
10	001	040100	1	1040	38	37	1	0	0	0	0	2	35
10	001	040100	1	1041	4	4	1	0	0	0	0	1	4
10	001	040100	1	1042	19	18	1	0	0	0	0	1	17
10	001	040100	1	1043	25	24	1	0	0	0	0	2	23
10	001	040100	1	1044	3	3	1	0	0	0	0	1	3
10	001	040100	1	1045	148	142	4	0	0	0	0	8	135
10	001	040100	1	1000	95	91	3	0	0	0	0	5	86
10	001	040100	1	1001	360	345	10	0	0	0	0	18	328
10	001	040100	1	1002	25	24	1	0	0	0	0	2	23
10	001	040100	1	1003	112	107	3	0	0	0	0	6	102
10	001	040100	1	1004	65	63	2	0	0	0	0	4	59
10	001	040100	1	1005	8	8	1	0	0	0	0	1	7
10	001	040100	1	1006	62	59	2	0	0	0	0	3	56
10	001	040100	1	1007	0	0	0	0	0	0	0	0	0
10	001	040100	1	1008	0	0	0	0	0	0	0	0	0
10	001	040100	1	1009	26	25	1	0	0	0	0	2	24
10	001	040100	1	1027	230	221	6	0	0	0	0	12	210
10	001	040100	1	1028	453	434	12	0	0	0	0	23	412
10	001	040100	1	1029	0	0	0	0	0	0	0	0	0
10	001	040100	2	2018	5	5	1	1	0	1	1	1	5
10	001	040100	2	2028	5	5	1	1	0	1	1	1	5
10	001	040100	2	2029	7	6	1	1	0	1	1	1	6
10	001	040100	2	2030	62	56	4	1	0	1	2	3	55
10	001	040100	2	2031	5	5	1	1	0	1	1	1	5
10	001	040100	2	2032	33	29	2	1	0	1	1	2	29
10	001	040100	2	2033	26	23	2	1	0	1	1	1	23
10	001	040100	2	2034	47	42	3	1	0	1	1	2	41
10	001	040100	2	2046	41	37	3	1	0	1	1	2	36
10	001	040100	2	2047	15	13	1	1	0	1	1	1	13
10	001	040100	2	2048	6	6	1	1	0	1	1	1	6
10	001	040100	2	2000	92	82	6	1	0	1	2	4	81
10	001	040100	2	2001	7	6	1	1	0	1	1	1	6
10	001	040100	2	2002	30	27	2	1	0	1	1	2	26
10	001	040100	2	2003	2	2	1	1	0	1	1	1	2
10	001	040100	2	2004	53	47	4	1	0	1	2	2	46
10	001	040100	2	2005	90	81	6	1	0	1	2	4	79
10	001	040100	2	2006	89	80	6	1	0	1	2	4	78
10	001	040100	2	2007	1	1	1	1	0	1	1	1	1
10	001	040100	2	2008	15	13	1	1	0	1	1	1	13
10	001	040100	2	2009	24	22	2	1	0	1	1	1	21
10	001	040100	2	2010	0	0	0	0	0	0	0	0	0
10	001	040100	2	2011	54	48	4	1	0	1	2	2	47
10	001	040100	2	2012	0	0	0	0	0	0	0	0	0
10	001	040100	2	2013	44	40	3	1	0	1	1	2	39
10	001	040100	2	2014	9	8	1	1	0	1	1	1	8
10	001	040100	2	2015	114	103	7	1	0	1	3	5	101
10	001	040100	2	2016	75	67	5	1	0	1	2	3	66
10	001	040100	2	2017	75	67	5	1	0	1	2	3	66
10	001	040100	2	2019	8	7	1	1	0	1	1	1	7
10	001	040100	2	2020	69	62	4	1	0	1	2	3	61
10	001	040100	2	2021	105	94	7	1	0	1	3	4	92
10	001	040100	2	2022	131	118	8	1	0	1	3	5	116
10	001	040100	2	2023	32	29	2	1	0	1	1	2	28
10	001	040100	2	2024	1	1	1	1	0	1	1	1	1
10	001	040100	2	2025	11	10	1	1	0	1	1	1	10
10	001	040100	2	2026	10	9	1	1	0	1	1	1	9
10	001	040100	2	2027	1	1	1	1	0	1	1	1	1
10	001	040100	2	2035	389	349	23	2	0	1	9	15	343
10	001	040100	2	2036	25	23	2	1	0	1	1	1	22
10	001	040100	2	2037	40	36	3	1	0	1	1	2	36
10	001	040100	2	2038	110	98	7	1	0	1	3	5	97
10	001	040100	2	2039	2	2	1	1	0	1	1	1	2
10	001	040100	2	2040	0	0	0	0	0	0	0	0	0
10	001	040100	2	2041	0	0	0	0	0	0	0	0	0
10	001	040100	2	2042	7	6	1	1	0	1	1	1	6
10	001	040100	2	2043	16	14	1	1	0	1	1	1	14
10	001	040100	2	2044	60	54	4	1	0	1	2	3	53
10	001	040100	2	2045	39	35	3	1	0	1	1	2	35
10	001	040100	2	2049	2	2	1	1	0	1	1	1	2
10	001	040100	3	3004	48	35	10	2	2	0	1	1	35
10	001	040100	3	3005	151	110	29	5	6	0	1	3	110
10	001	040100	3	3006	10	7	2	1	1	0	1	1	7
10	001	040100	3	3007	4	3	1	1	1	0	1	1	3
10	001	040100	3	3008	8	6	2	1	1	0	1	1	6
10	001	040100	3	3009	0	0	0	0	0	0	0	0	0
10	001	040100	3	3012	34	25	7	1	2	0	1	1	25
10	001	040100	3	3013	16	12	3	1	1	0	1	1	12
10	001	040100	3	3014	31	23	6	1	2	0	1	1	23
10	001	040100	3	3015	12	9	3	1	1	0	1	1	9
10	001	040100	3	3016	50	37	10	2	2	0	1	1	37
10	001	040100	3	3017	10	7	2	1	1	0	1	1	7
10	001	040100	3	3018	71	52	14	3	3	0	1	2	52
10	001	040100	3	3019	0	0	0	0	0	0	0	0	0
10	001	040100	3	3020	34	25	7	1	2	0	1	1	25
10	001	040100	3	3021	0	0	0	0	0	0	0	0	0
10	001	040100	3	3022	77	56	15	3	3	0	1	2	56
10	001	040100	3	3023	20	15	4	1	1	0	1	1	15
10	001	040100	3	3024	3	2	1	1	1	0	1	1	2
10	001	040100	3	3025	0	0	0	0	0	0	0	0	0
10	001	040100	3	3026	0	0	0	0	0	0	0	0	0
10	001	040100	3	3027	10	8	2	1	1	0	1	1	8
10	001	040100	3	3028	43	31	9	2	2	0	1	1	31
10	001	040100	3	3029	20	15	4	1	1	0	1	1	15
10	001	040100	3	3030	49	36	10	2	2	0	1	1	36
10	001	040100	3	3031	13	10	3	1	1	0	1	1	10
10	001	040100	3	3032	0	0	0	0	0	0	0	0	0
10	001	040100	3	3033	9	6	2	1	1	0	1	1	6
10	001	040100	3	3034	29	22	6	1	2	0	1	1	22
10	001	040100	3	3035	0	0	0	0	0	0	0	0	0
10	001	040100	3	3036	103	75	20	4	4	0	1	3	75
10	001	040100	3	3037	46	33	9	2	2	0	1	1	33
10	001	040100	3	3038	40	29	8	2	2	0	1	1	29
10	001	040100	3	3040	30	22	6	1	2	0	1	1	22
10	001	040100	3	3041	17	12	4	1	1	0	1	1	12
10	001	040100	3	3042	40	29	8	2	2	0	1	1	29
10	001	040100	3	3043	29	21	6	1	2	0	1	1	21
10	001	040100	3	3044	13	10	3	1	1	0	1	1	10
10	001	040100	3	3045	6	4	2	1	1	0	1	1	4
10	001	040100	3	3046	22	16	5	1	1	0	1	1	16
10	001	040100	3	3000	20	15	4	1	1	0	1	1	15
10	001	040100	3	3001	146	106	28	5	6	0	1	3	106
10	001	040100	3	3002	67	49	13	2	3	0	1	2	49
10	001	040100	3	3003	67	49	13	2	3	0	1	2	49
10	001	040100	3	3010	131	95	25	4	5	0	1	3	95
10	001	040100	3	3011	22	16	5	1	1	0	1	1	16
10	001	040100	3	3039	0	0	0	0	0	0	0	0	0
10	001	040100	3	3047	29	22	6	1	2	0	1	1	22
10	001	040201	1	1075	5	4	1	1	1	0	1	1	4
10	001	040201	1	1096	0	0	0	0	0	0	0	0	0
10	001	040201	1	1097	0	0	0	0	0	0	0	0	0
10	001	040201	1	1071	192	158	26	2	2	0	3	12	150
10	001	040201	1	1072	8	7	1	1	1	0	1	1	6
10	001	040201	1	1073	127	104	17	1	2	0	2	8	98
10	001	040201	1	1074	0	0	0	0	0	0	0	0	0
10	001	040201	1	1076	55	45	8	1	1	0	1	4	43
10	001	040201	1	1077	60	49	8	1	1	0	1	4	47
10	001	040201	1	1078	0	0	0	0	0	0	0	0	0
10	001	040201	1	1079	0	0	0	0	0	0	0	0	0
10	001	040201	1	1099	2	2	1	1	1	0	1	1	2
10	001	040201	1	1100	36	30	5	1	1	0	1	3	28
10	001	040201	1	1041	5	4	1	1	1	0	1	1	4
10	001	040201	1	1042	71	58	10	1	1	0	1	5	55
10	001	040201	1	1043	6	5	1	1	1	0	1	1	5
10	001	040201	1	1044	0	0	0	0	0	0	0	0	0
10	001	040201	1	1045	0	0	0	0	0	0	0	0	0
10	001	040201	1	1046	0	0	0	0	0	0	0	0	0
10	001	040201	1	1047	0	0	0	0	0	0	0	0	0
10	001	040201	1	1048	34	28	5	1	1	0	1	3	27
10	001	040201	1	1049	27	22	4	1	1	0	1	2	21
10	001	040201	1	1050	0	0	0	0	0	0	0	0	0
10	001	040201	1	1051	0	0	0	0	0	0	0	0	0
10	001	040201	1	1052	0	0	0	0	0	0	0	0	0
10	001	040201	1	1095	0	0	0	0	0	0	0	0	0
10	001	040201	1	1054	8	7	1	1	1	0	1	1	6
10	001	040201	1	1055	0	0	0	0	0	0	0	0	0
10	001	040201	1	1056	0	0	0	0	0	0	0	0	0
10	001	040201	1	1057	0	0	0	0	0	0	0	0	0
10	001	040201	1	1058	0	0	0	0	0	0	0	0	0
10	001	040201	1	1059	0	0	0	0	0	0	0	0	0
10	001	040201	1	1060	2	2	1	1	1	0	1	1	2
10	001	040201	1	1098	0	0	0	0	0	0	0	0	0
10	001	040201	1	1006	223	183	30	2	2	0	3	14	173
10	001	040201	1	1007	0	0	0	0	0	0	0	0	0
10	001	040201	1	1011	29	24	4	1	1	0	1	2	22
10	001	040201	1	1012	0	0	0	0	0	0	0	0	0
10	001	040201	1	1018	34	28	5	1	1	0	1	3	27
10	001	040201	1	1019	5	4	1	1	1	0	1	1	4
10	001	040201	1	1022	32	27	5	1	1	0	1	2	25
10	001	040201	1	1023	53	44	7	1	1	0	1	4	41
10	001	040201	1	1024	46	38	6	1	1	0	1	3	36
10	001	040201	1	1025	16	13	2	1	1	0	1	1	12
10	001	040201	1	1026	18	15	3	1	1	0	1	2	14
10	001	040201	1	1027	47	38	7	1	1	0	1	3	36
10	001	040201	1	1032	19	16	3	1	1	0	1	2	15
10	001	040201	1	1033	0	0	0	0	0	0	0	0	0
10	001	040201	1	1034	6	5	1	1	1	0	1	1	5
10	001	040201	1	1035	8	7	1	1	1	0	1	1	6
10	001	040201	1	1036	27	22	4	1	1	0	1	2	21
10	001	040201	1	1037	53	44	7	1	1	0	1	4	41
10	001	040201	1	1038	18	15	3	1	1	0	1	2	14
10	001	040201	1	1039	5	4	1	1	1	0	1	1	4
10	001	040201	1	1040	16	14	3	1	1	0	1	1	13
10	001	040201	1	1053	28	23	4	1	1	0	1	2	22
10	001	040201	1	1061	43	35	6	1	1	0	1	3	33
10	001	040201	1	1062	10	8	2	1	1	0	1	1	8
10	001	040201	1	1063	53	44	7	1	1	0	1	4	41
10	001	040201	1	1064	29	24	4	1	1	0	1	2	22
10	001	040201	1	1065	26	21	4	1	1	0	1	2	20
10	001	040201	1	1066	8	7	1	1	1	0	1	1	6
10	001	040201	1	1067	50	41	7	1	1	0	1	4	39
10	001	040201	1	1068	21	17	3	1	1	0	1	2	17
10	001	040201	1	1069	56	46	8	1	1	0	1	4	44
10	001	040201	1	1070	6	5	1	1	1	0	1	1	5
10	001	040201	1	1080	29	24	4	1	1	0	1	2	22
10	001	040201	1	1081	44	36	6	1	1	0	1	3	34
10	001	040201	1	1082	11	9	2	1	1	0	1	1	9
10	001	040201	1	1084	0	0	0	0	0	0	0	0	0
10	001	040201	1	1090	5	4	1	1	1	0	1	1	4
10	001	040201	1	1092	7	6	1	1	1	0	1	1	6
10	001	040201	1	1093	3	3	1	1	1	0	1	1	3
10	001	040201	1	1094	9	7	2	1	1	0	1	1	7
10	001	040201	1	1000	15	12	2	1	1	0	1	1	11
10	001	040201	1	1003	0	0	0	0	0	0	0	0	0
10	001	040201	1	1004	5	4	1	1	1	0	1	1	4
10	001	040201	1	1005	1	1	1	1	1	0	1	1	1
10	001	040201	1	1013	176	145	24	2	2	0	3	11	137
10	001	040201	1	1014	33	28	5	1	1	0	1	2	26
10	001	040201	1	1015	100	82	14	1	1	0	2	7	78
10	001	040201	1	1016	17	14	3	1	1	0	1	2	14
10	001	040201	1	1017	26	21	4	1	1	0	1	2	20
10	001	040201	1	1021	0	0	0	0	0	0	0	0	0
10	001	040201	1	1001	3	3	1	1	1	0	1	1	3
10	001	040201	1	1002	0	0	0	0	0	0	0	0	0
10	001	040201	1	1008	0	0	0	0	0	0	0	0	0
10	001	040201	1	1009	37	31	5	1	1	0	1	3	29
10	001	040201	1	1010	29	24	4	1	1	0	1	2	22
10	001	040201	1	1020	4	4	1	1	1	0	1	1	3
10	001	040201	1	1028	0	0	0	0	0	0	0	0	0
10	001	040201	1	1031	5	4	1	1	1	0	1	1	4
10	001	040201	1	1091	0	0	0	0	0	0	0	0	0
10	001	040201	1	1029	21	17	3	1	1	0	1	2	17
10	001	040201	1	1030	4	4	1	1	1	0	1	1	3
10	001	040201	1	1083	85	70	12	1	1	0	2	6	66
10	001	040201	1	1085	114	94	16	1	1	0	2	7	89
10	001	040201	1	1086	0	0	0	0	0	0	0	0	0
10	001	040201	1	1087	83	68	11	1	1	0	2	6	65
10	001	040201	1	1088	32	26	5	1	1	0	1	2	25
10	001	040201	1	1089	16	14	3	1	1	0	1	1	13
10	001	040201	2	2000	37	23	11	0	1	1	0	2	22
10	001	040201	2	2001	0	0	0	0	0	0	0	0	0
10	001	040201	2	2002	253	158	74	0	5	1	0	11	147
10	001	040201	2	2003	199	124	58	0	4	1	0	9	116
10	001	040201	2	2004	104	65	31	0	3	1	0	5	61
10	001	040201	2	2005	239	149	70	0	5	1	0	11	139
10	001	040201	2	2006	42	26	13	0	1	1	0	2	24
10	001	040201	2	2007	157	98	46	0	4	1	0	7	92
10	001	040201	2	2008	114	71	34	0	3	1	0	5	66
10	001	040201	2	2009	212	132	62	0	5	1	0	10	123
10	001	040201	2	2010	11	7	4	0	1	1	0	1	7
10	001	040201	2	2011	0	0	0	0	0	0	0	0	0
10	001	040201	2	2012	2	1	1	0	1	1	0	1	1
10	001	040201	2	2013	28	17	8	0	1	1	0	2	16
10	001	040201	2	2014	32	20	10	0	1	1	0	2	19
10	001	040201	2	2015	35	22	11	0	1	1	0	2	20
10	001	040201	2	2016	48	30	14	0	1	1	0	3	28
10	001	040201	2	2017	10	6	3	0	1	1	0	1	6
10	001	040201	2	2018	0	0	0	0	0	0	0	0	0
10	001	040201	2	2019	107	67	32	0	3	1	0	5	62
10	001	040201	2	2020	59	37	18	0	2	1	0	3	35
10	001	040201	2	2021	38	24	12	0	1	1	0	2	22
10	001	040201	2	2022	61	38	18	0	2	1	0	3	35
10	001	040201	2	2023	38	24	12	0	1	1	0	2	22
10	001	040201	2	2024	44	28	13	0	1	1	0	2	26
10	001	040201	2	2025	19	12	6	0	1	1	0	1	11
10	001	040201	2	2026	9	6	3	0	1	1	0	1	5
10	001	040201	2	2027	31	20	9	0	1	1	0	2	18
10	001	040201	2	2028	31	20	9	0	1	1	0	2	18
10	001	040201	2	2029	57	36	17	0	2	1	0	3	33
10	001	040201	2	2030	8	5	3	0	1	1	0	1	5
10	001	040201	2	2031	13	9	4	0	1	1	0	1	8
10	001	040201	2	2032	19	12	6	0	1	1	0	1	11
10	001	040201	2	2033	42	26	13	0	1	1	0	2	24
10	001	040201	2	2034	41	25	12	0	1	1	0	2	24
10	001	040201	2	2035	23	14	7	0	1	1	0	1	14
10	001	040201	2	2036	11	7	4	0	1	1	0	1	7
10	001	040201	2	2037	25	16	8	0	1	1	0	2	15
10	001	040201	2	2038	43	27	13	0	1	1	0	2	25
10	001	040201	2	2039	111	70	33	0	3	1	0	5	65
10	001	040201	2	2040	0	0	0	0	0	0	0	0	0
10	001	040201	2	2049	38	24	12	0	1	1	0	2	22
10	001	040201	2	2050	28	17	8	0	1	1	0	2	16
10	001	040201	2	2051	35	22	11	0	1	1	0	2	20
10	001	040201	2	2052	49	31	15	0	1	1	0	3	29
10	001	040201	2	2053	56	35	17	0	2	1	0	3	33
10	001	040201	2	2041	64	40	19	0	2	1	0	3	37
10	001	040201	2	2042	31	20	9	0	1	1	0	2	18
10	001	040201	2	2043	43	27	13	0	1	1	0	2	25
10	001	040201	2	2044	101	63	30	0	2	1	0	5	59
10	001	040201	2	2054	0	0	0	0	0	0	0	0	0
10	001	040201	2	2056	0	0	0	0	0	0	0	0	0
10	001	040201	2	2057	0	0	0	0	0	0	0	0	0
10	001	040201	2	2045	4	3	2	0	1	1	0	1	3
10	001	040201	2	2046	0	0	0	0	0	0	0	0	0
10	001	040201	2	2047	0	0	0	0	0	0	0	0	0
10	001	040201	2	2048	10	6	3	0	1	1	0	1	6
10	001	040201	2	2055	15	9	5	0	1	1	0	1	9
10	001	040201	2	2058	0	0	0	0	0	0	0	0	0
10	001	040202	1	1113	266	172	80	5	2	0	1	10	166
10	001	040202	1	1126	34	22	11	1	1	0	1	2	22
10	001	040202	1	1129	89	58	27	2	1	0	1	4	56
10	001	040202	1	1131	57	37	17	1	1	0	1	3	36
10	001	040202	1	1132	32	21	10	1	1	0	1	2	20
10	001	040202	1	1133	160	104	48	3	2	0	1	6	100
10	001	040202	1	1134	62	40	19	1	1	0	1	3	39
10	001	040202	1	1135	19	13	6	1	1	0	1	1	12
10	001	040202	1	1136	26	17	8	1	1	0	1	1	16
10	001	040202	1	1137	44	29	14	1	1	0	1	2	28
10	001	040202	1	1138	7	5	2	1	1	0	1	1	5
10	001	040202	1	1139	26	17	8	1	1	0	1	1	16
10	001	040202	1	1140	16	10	5	1	1	0	1	1	10
10	001	040202	1	1141	0	0	0	0	0	0	0	0	0
10	001	040202	1	1142	0	0	0	0	0	0	0	0	0
10	001	040202	1	1143	7	5	2	1	1	0	1	1	5
10	001	040202	1	1144	7	5	2	1	1	0	1	1	5
10	001	040202	1	1145	15	10	5	1	1	0	1	1	9
10	001	040202	1	1146	0	0	0	0	0	0	0	0	0
10	001	040202	1	1149	9	6	3	1	1	0	1	1	6
10	001	040202	1	1150	73	47	22	2	1	0	1	3	45
10	001	040202	1	1151	40	26	12	1	1	0	1	2	25
10	001	040202	1	1152	18	12	6	1	1	0	1	1	11
10	001	040202	1	1153	28	18	9	1	1	0	1	1	18
10	001	040202	1	1154	51	33	16	1	1	0	1	2	32
10	001	040202	1	1155	9	6	3	1	1	0	1	1	6
10	001	040202	1	1156	5	3	2	1	1	0	1	1	3
10	001	040202	1	1157	59	39	18	1	1	0	1	3	37
10	001	040202	1	1100	2	1	1	1	1	0	1	1	1
10	001	040202	1	1055	45	30	14	1	1	0	1	2	28
10	001	040202	1	1101	100	65	30	2	1	0	1	4	62
10	001	040202	1	1106	55	36	17	1	1	0	1	2	35
10	001	040202	1	1107	41	27	13	1	1	0	1	2	26
10	001	040202	1	1108	263	170	79	5	2	0	1	10	164
10	001	040202	1	1109	21	14	7	1	1	0	1	1	13
10	001	040202	1	1110	0	0	0	0	0	0	0	0	0
10	001	040202	1	1111	30	20	9	1	1	0	1	2	19
10	001	040202	1	1112	0	0	0	0	0	0	0	0	0
10	001	040202	1	1114	0	0	0	0	0	0	0	0	0
10	001	040202	1	1115	9	6	3	1	1	0	1	1	6
10	001	040202	1	1116	21	14	7	1	1	0	1	1	13
10	001	040202	1	1127	11	8	4	1	1	0	1	1	7
10	001	040202	1	1128	0	0	0	0	0	0	0	0	0
10	001	040202	1	1130	15	10	5	1	1	0	1	1	9
10	001	040202	1	1147	5	3	2	1	1	0	1	1	3
10	001	040202	1	1148	0	0	0	0	0	0	0	0	0
10	001	040202	1	1158	53	34	16	1	1	0	1	2	33
10	001	040202	1	1170	0	0	0	0	0	0	0	0	0
10	001	040202	1	1172	32	21	10	1	1	0	1	2	20
10	001	040202	1	1173	17	11	5	1	1	0	1	1	11
10	001	040202	1	1174	33	22	10	1	1	0	1	2	21
10	001	040202	1	1000	3	2	1	1	1	0	1	1	2
10	001	040202	1	1001	85	55	26	2	1	0	1	3	53
10	001	040202	1	1002	10	7	3	1	1	0	1	1	7
10	001	040202	1	1003	9	6	3	1	1	0	1	1	6
10	001	040202	1	1004	42	27	13	1	1	0	1	2	26
10	001	040202	1	1005	3	2	1	1	1	0	1	1	2
10	001	040202	1	1006	7	5	2	1	1	0	1	1	5
10	001	040202	1	1007	6	4	2	1	1	0	1	1	4
10	001	040202	1	1008	33	22	10	1	1	0	1	2	21
10	001	040202	1	1009	51	33	16	1	1	0	1	2	32
10	001	040202	1	1010	78	51	24	2	1	0	1	3	49
10	001	040202	1	1011	49	32	15	1	1	0	1	2	30
10	001	040202	1	1012	27	17	8	1	1	0	1	1	17
10	001	040202	1	1013	19	13	6	1	1	0	1	1	12
10	001	040202	1	1014	17	11	5	1	1	0	1	1	11
10	001	040202	1	1015	51	33	16	1	1	0	1	2	32
10	001	040202	1	1016	30	20	9	1	1	0	1	2	19
10	001	040202	1	1017	17	11	5	1	1	0	1	1	11
10	001	040202	1	1018	30	20	9	1	1	0	1	2	19
10	001	040202	1	1019	41	27	13	1	1	0	1	2	26
10	001	040202	1	1020	38	25	12	1	1	0	1	2	24
10	001	040202	1	1021	31	20	10	1	1	0	1	2	20
10	001	040202	1	1022	27	17	8	1	1	0	1	1	17
10	001	040202	1	1023	11	8	4	1	1	0	1	1	7
10	001	040202	1	1024	7	5	2	1	1	0	1	1	5
10	001	040202	1	1025	13	8	4	1	1	0	1	1	8
10	001	040202	1	1026	21	14	7	1	1	0	1	1	13
10	001	040202	1	1027	32	21	10	1	1	0	1	2	20
10	001	040202	1	1028	32	21	10	1	1	0	1	2	20
10	001	040202	1	1029	28	18	9	1	1	0	1	1	18
10	001	040202	1	1030	194	126	58	3	2	0	1	7	121
10	001	040202	1	1031	2	1	1	1	1	0	1	1	1
10	001	040202	1	1032	13	8	4	1	1	0	1	1	8
10	001	040202	1	1033	23	15	7	1	1	0	1	1	15
10	001	040202	1	1034	19	13	6	1	1	0	1	1	12
10	001	040202	1	1035	42	27	13	1	1	0	1	2	26
10	001	040202	1	1036	15	10	5	1	1	0	1	1	9
10	001	040202	1	1037	3	2	1	1	1	0	1	1	2
10	001	040202	1	1038	8	5	3	1	1	0	1	1	5
10	001	040202	1	1039	34	22	11	1	1	0	1	2	22
10	001	040202	1	1040	10	7	3	1	1	0	1	1	7
10	001	040202	1	1041	21	14	7	1	1	0	1	1	13
10	001	040202	1	1042	0	0	0	0	0	0	0	0	0
10	001	040202	1	1043	11	8	4	1	1	0	1	1	7
10	001	040202	1	1044	40	26	12	1	1	0	1	2	25
10	001	040202	1	1045	41	27	13	1	1	0	1	2	26
10	001	040202	1	1047	0	0	0	0	0	0	0	0	0
10	001	040202	1	1050	0	0	0	0	0	0	0	0	0
10	001	040202	1	1056	201	131	61	4	2	0	1	8	126
10	001	040202	1	1057	46	30	14	1	1	0	1	2	29
10	001	040202	1	1058	93	61	28	2	1	0	1	4	58
10	001	040202	1	1063	22	15	7	1	1	0	1	1	14
10	001	040202	1	1068	9	6	3	1	1	0	1	1	6
10	001	040202	1	1069	0	0	0	0	0	0	0	0	0
10	001	040202	1	1070	37	24	11	1	1	0	1	2	23
10	001	040202	1	1071	0	0	0	0	0	0	0	0	0
10	001	040202	1	1072	19	13	6	1	1	0	1	1	12
10	001	040202	1	1074	6	4	2	1	1	0	1	1	4
10	001	040202	1	1082	50	32	15	1	1	0	1	2	31
10	001	040202	1	1083	68	44	21	2	1	0	1	3	43
10	001	040202	1	1091	232	150	70	4	2	0	1	9	145
10	001	040202	1	1092	27	17	8	1	1	0	1	1	17
10	001	040202	1	1093	57	37	17	1	1	0	1	3	36
10	001	040202	1	1095	32	21	10	1	1	0	1	2	20
10	001	040202	1	1160	0	0	0	0	0	0	0	0	0
10	001	040202	1	1161	20	13	6	1	1	0	1	1	13
10	001	040202	1	1162	11	8	4	1	1	0	1	1	7
10	001	040202	1	1163	10	7	3	1	1	0	1	1	7
10	001	040202	1	1164	0	0	0	0	0	0	0	0	0
10	001	040202	1	1165	9	6	3	1	1	0	1	1	6
10	001	040202	1	1166	4	3	1	1	1	0	1	1	3
10	001	040202	1	1167	6	4	2	1	1	0	1	1	4
10	001	040202	1	1168	11	8	4	1	1	0	1	1	7
10	001	040202	1	1169	8	5	3	1	1	0	1	1	5
10	001	040202	1	1062	11	8	4	1	1	0	1	1	7
10	001	040202	1	1171	3	2	1	1	1	0	1	1	2
10	001	040202	1	1059	0	0	0	0	0	0	0	0	0
10	001	040202	1	1060	0	0	0	0	0	0	0	0	0
10	001	040202	1	1061	3	2	1	1	1	0	1	1	2
10	001	040202	1	1073	0	0	0	0	0	0	0	0	0
10	001	040202	1	1076	13	8	4	1	1	0	1	1	8
10	001	040202	1	1085	9	6	3	1	1	0	1	1	6
10	001	040202	1	1086	41	27	13	1	1	0	1	2	26
10	001	040202	1	1087	32	21	10	1	1	0	1	2	20
10	001	040202	1	1094	18	12	6	1	1	0	1	1	11
10	001	040202	1	1096	3	2	1	1	1	0	1	1	2
10	001	040202	1	1099	0	0	0	0	0	0	0	0	0
10	001	040202	1	1064	16	10	5	1	1	0	1	1	10
10	001	040202	1	1065	3	2	1	1	1	0	1	1	2
10	001	040202	1	1066	15	10	5	1	1	0	1	1	9
10	001	040202	1	1067	20	13	6	1	1	0	1	1	13
10	001	040202	1	1075	18	12	6	1	1	0	1	1	11
10	001	040202	1	1077	38	25	12	1	1	0	1	2	24
10	001	040202	1	1078	29	19	9	1	1	0	1	2	18
10	001	040202	1	1079	34	22	11	1	1	0	1	2	22
10	001	040202	1	1080	38	25	12	1	1	0	1	2	24
10	001	040202	1	1081	20	13	6	1	1	0	1	1	13
10	001	040202	1	1084	0	0	0	0	0	0	0	0	0
10	001	040202	1	1088	2	1	1	1	1	0	1	1	1
10	001	040202	1	1089	0	0	0	0	0	0	0	0	0
10	001	040202	1	1090	0	0	0	0	0	0	0	0	0
10	001	040202	1	1097	29	19	9	1	1	0	1	2	18
10	001	040202	1	1098	26	17	8	1	1	0	1	1	16
10	001	040202	1	1159	15	10	5	1	1	0	1	1	9
10	001	040202	1	1120	85	55	26	2	1	0	1	3	53
10	001	040202	1	1121	4	3	1	1	1	0	1	1	3
10	001	040202	1	1122	13	8	4	1	1	0	1	1	8
10	001	040202	1	1123	28	18	9	1	1	0	1	1	18
10	001	040202	1	1124	27	17	8	1	1	0	1	1	17
